data;
param :Aij: A :=
	"c350"	"x16"	-1
	"c369"	"x16"	-1
	"c388"	"x16"	-1
	"c26"	"x17"	-1
	"c45"	"x17"	-1
	"c64"	"x17"	-1
	"c81"	"x17"	1
	"c82"	"x17"	1
	"c83"	"x17"	1
	"c84"	"x17"	1
	"c85"	"x17"	1
	"c86"	"x17"	1
	"c87"	"x17"	1
	"c88"	"x17"	1
	"c89"	"x17"	1
	"c90"	"x17"	1
	"c91"	"x17"	1
	"c92"	"x17"	1
	"c93"	"x17"	1
	"c94"	"x17"	1
	"c95"	"x17"	1
	"c96"	"x17"	1
	"c97"	"x17"	1
	"c98"	"x17"	1
	"c99"	"x17"	1
	"c103"	"x17"	-1
	"c122"	"x17"	-1
	"c141"	"x17"	-1
	"c160"	"x17"	-1
	"c179"	"x17"	-1
	"c198"	"x17"	-1
	"c217"	"x17"	-1
	"c236"	"x17"	-1
	"c255"	"x17"	-1
	"c274"	"x17"	-1
	"c293"	"x17"	-1
	"c312"	"x17"	-1
	"c331"	"x17"	-1
	"c350"	"x17"	-1
	"c369"	"x17"	-1
	"c388"	"x17"	-1
	"c27"	"x18"	-1
	"c46"	"x18"	-1
	"c65"	"x18"	-1
	"c84"	"x18"	-1
	"c100"	"x18"	1
	"c101"	"x18"	1
	"c102"	"x18"	1
	"c103"	"x18"	1
	"c104"	"x18"	1
	"c105"	"x18"	1
	"c106"	"x18"	1
	"c107"	"x18"	1
	"c108"	"x18"	1
	"c109"	"x18"	1
	"c110"	"x18"	1
	"c111"	"x18"	1
	"c112"	"x18"	1
	"c113"	"x18"	1
	"c114"	"x18"	1
	"c115"	"x18"	1
	"c116"	"x18"	1
	"c117"	"x18"	1
	"c118"	"x18"	1
	"c123"	"x18"	-1
	"c142"	"x18"	-1
	"c161"	"x18"	-1
	"c180"	"x18"	-1
	"c199"	"x18"	-1
	"c218"	"x18"	-1
	"c237"	"x18"	-1
	"c256"	"x18"	-1
	"c275"	"x18"	-1
	"c294"	"x18"	-1
	"c313"	"x18"	-1
	"c332"	"x18"	-1
	"c351"	"x18"	-1
	"c370"	"x18"	-1
	"c389"	"x18"	-1
	"c27"	"x19"	-1
	"c46"	"x19"	-1
	"c65"	"x19"	-1
	"c84"	"x19"	-1
	"c100"	"x19"	1
	"c101"	"x19"	1
	"c102"	"x19"	1
	"c103"	"x19"	1
	"c104"	"x19"	1
	"c105"	"x19"	1
	"c106"	"x19"	1
	"c107"	"x19"	1
	"c108"	"x19"	1
	"c109"	"x19"	1
	"c110"	"x19"	1
	"c111"	"x19"	1
	"c112"	"x19"	1
	"c113"	"x19"	1
	"c114"	"x19"	1
	"c115"	"x19"	1
	"c116"	"x19"	1
	"c117"	"x19"	1
	"c118"	"x19"	1
	"c123"	"x19"	-1
	"c142"	"x19"	-1
	"c161"	"x19"	-1
	"c180"	"x19"	-1
	"c199"	"x19"	-1
	"c218"	"x19"	-1
	"c237"	"x19"	-1
	"c256"	"x19"	-1
	"c275"	"x19"	-1
	"c294"	"x19"	-1
	"c313"	"x19"	-1
	"c332"	"x19"	-1
	"c351"	"x19"	-1
	"c370"	"x19"	-1
	"c389"	"x19"	-1
	"c27"	"x20"	-1
	"c46"	"x20"	-1
	"c65"	"x20"	-1
	"c84"	"x20"	-1
	"c100"	"x20"	1
	"c101"	"x20"	1
	"c102"	"x20"	1
	"c103"	"x20"	1
	"c104"	"x20"	1
	"c105"	"x20"	1
	"c106"	"x20"	1
	"c107"	"x20"	1
	"c108"	"x20"	1
	"c109"	"x20"	1
	"c110"	"x20"	1
	"c111"	"x20"	1
	"c112"	"x20"	1
	"c113"	"x20"	1
	"c114"	"x20"	1
	"c115"	"x20"	1
	"c116"	"x20"	1
	"c117"	"x20"	1
	"c118"	"x20"	1
	"c123"	"x20"	-1
	"c142"	"x20"	-1
	"c161"	"x20"	-1
	"c180"	"x20"	-1
	"c199"	"x20"	-1
	"c218"	"x20"	-1
	"c237"	"x20"	-1
	"c256"	"x20"	-1
	"c275"	"x20"	-1
	"c294"	"x20"	-1
	"c313"	"x20"	-1
	"c332"	"x20"	-1
	"c351"	"x20"	-1
	"c370"	"x20"	-1
	"c389"	"x20"	-1
	"c27"	"x21"	-1
	"c46"	"x21"	-1
	"c65"	"x21"	-1
	"c84"	"x21"	-1
	"c100"	"x21"	1
	"c101"	"x21"	1
	"c102"	"x21"	1
	"c103"	"x21"	1
	"c104"	"x21"	1
	"c105"	"x21"	1
	"c106"	"x21"	1
	"c107"	"x21"	1
	"c108"	"x21"	1
	"c109"	"x21"	1
	"c110"	"x21"	1
	"c111"	"x21"	1
	"c112"	"x21"	1
	"c113"	"x21"	1
	"c114"	"x21"	1
	"c115"	"x21"	1
	"c116"	"x21"	1
	"c117"	"x21"	1
	"c118"	"x21"	1
	"c123"	"x21"	-1
	"c142"	"x21"	-1
	"c161"	"x21"	-1
	"c180"	"x21"	-1
	"c199"	"x21"	-1
	"c218"	"x21"	-1
	"c237"	"x21"	-1
	"c256"	"x21"	-1
	"c275"	"x21"	-1
	"c294"	"x21"	-1
	"c313"	"x21"	-1
	"c332"	"x21"	-1
	"c351"	"x21"	-1
	"c370"	"x21"	-1
	"c389"	"x21"	-1
	"c28"	"x22"	-1
	"c47"	"x22"	-1
	"c66"	"x22"	-1
	"c85"	"x22"	-1
	"c104"	"x22"	-1
	"c119"	"x22"	1
	"c120"	"x22"	1
	"c121"	"x22"	1
	"c122"	"x22"	1
	"c123"	"x22"	1
	"c124"	"x22"	1
	"c125"	"x22"	1
	"c126"	"x22"	1
	"c127"	"x22"	1
	"c128"	"x22"	1
	"c129"	"x22"	1
	"c130"	"x22"	1
	"c131"	"x22"	1
	"c132"	"x22"	1
	"c133"	"x22"	1
	"c134"	"x22"	1
	"c135"	"x22"	1
	"c136"	"x22"	1
	"c137"	"x22"	1
	"c143"	"x22"	-1
	"c162"	"x22"	-1
	"c181"	"x22"	-1
	"c200"	"x22"	-1
	"c219"	"x22"	-1
	"c238"	"x22"	-1
	"c257"	"x22"	-1
	"c276"	"x22"	-1
	"c295"	"x22"	-1
	"c314"	"x22"	-1
	"c333"	"x22"	-1
	"c352"	"x22"	-1
	"c371"	"x22"	-1
	"c390"	"x22"	-1
	"c28"	"x23"	-1
	"c47"	"x23"	-1
	"c66"	"x23"	-1
	"c85"	"x23"	-1
	"c104"	"x23"	-1
	"c119"	"x23"	1
	"c120"	"x23"	1
	"c121"	"x23"	1
	"c122"	"x23"	1
	"c123"	"x23"	1
	"c124"	"x23"	1
	"c125"	"x23"	1
	"c126"	"x23"	1
	"c127"	"x23"	1
	"c128"	"x23"	1
	"c129"	"x23"	1
	"c130"	"x23"	1
	"c131"	"x23"	1
	"c132"	"x23"	1
	"c133"	"x23"	1
	"c134"	"x23"	1
	"c135"	"x23"	1
	"c136"	"x23"	1
	"c137"	"x23"	1
	"c143"	"x23"	-1
	"c162"	"x23"	-1
	"c181"	"x23"	-1
	"c200"	"x23"	-1
	"c219"	"x23"	-1
	"c238"	"x23"	-1
	"c257"	"x23"	-1
	"c276"	"x23"	-1
	"c295"	"x23"	-1
	"c314"	"x23"	-1
	"c333"	"x23"	-1
	"c352"	"x23"	-1
	"c371"	"x23"	-1
	"c390"	"x23"	-1
	"c28"	"x24"	-1
	"c47"	"x24"	-1
	"c66"	"x24"	-1
	"c85"	"x24"	-1
	"c104"	"x24"	-1
	"c119"	"x24"	1
	"c120"	"x24"	1
	"c121"	"x24"	1
	"c122"	"x24"	1
	"c123"	"x24"	1
	"c124"	"x24"	1
	"c125"	"x24"	1
	"c126"	"x24"	1
	"c127"	"x24"	1
	"c128"	"x24"	1
	"c129"	"x24"	1
	"c130"	"x24"	1
	"c131"	"x24"	1
	"c132"	"x24"	1
	"c133"	"x24"	1
	"c134"	"x24"	1
	"c135"	"x24"	1
	"c136"	"x24"	1
	"c137"	"x24"	1
	"c143"	"x24"	-1
	"c162"	"x24"	-1
	"c181"	"x24"	-1
	"c200"	"x24"	-1
	"c219"	"x24"	-1
	"c238"	"x24"	-1
	"c257"	"x24"	-1
	"c276"	"x24"	-1
	"c295"	"x24"	-1
	"c314"	"x24"	-1
	"c333"	"x24"	-1
	"c352"	"x24"	-1
	"c371"	"x24"	-1
	"c390"	"x24"	-1
	"c28"	"x25"	-1
	"c47"	"x25"	-1
	"c66"	"x25"	-1
	"c85"	"x25"	-1
	"c104"	"x25"	-1
	"c119"	"x25"	1
	"c120"	"x25"	1
	"c121"	"x25"	1
	"c122"	"x25"	1
	"c123"	"x25"	1
	"c124"	"x25"	1
	"c125"	"x25"	1
	"c126"	"x25"	1
	"c127"	"x25"	1
	"c128"	"x25"	1
	"c129"	"x25"	1
	"c130"	"x25"	1
	"c131"	"x25"	1
	"c132"	"x25"	1
	"c133"	"x25"	1
	"c134"	"x25"	1
	"c135"	"x25"	1
	"c136"	"x25"	1
	"c137"	"x25"	1
	"c143"	"x25"	-1
	"c162"	"x25"	-1
	"c181"	"x25"	-1
	"c200"	"x25"	-1
	"c219"	"x25"	-1
	"c238"	"x25"	-1
	"c257"	"x25"	-1
	"c276"	"x25"	-1
	"c295"	"x25"	-1
	"c314"	"x25"	-1
	"c333"	"x25"	-1
	"c352"	"x25"	-1
	"c371"	"x25"	-1
	"c390"	"x25"	-1
	"c29"	"x26"	-1
	"c48"	"x26"	-1
	"c67"	"x26"	-1
	"c86"	"x26"	-1
	"c105"	"x26"	-1
	"c124"	"x26"	-1
	"c138"	"x26"	1
	"c139"	"x26"	1
	"c140"	"x26"	1
	"c141"	"x26"	1
	"c142"	"x26"	1
	"c143"	"x26"	1
	"c144"	"x26"	1
	"c145"	"x26"	1
	"c146"	"x26"	1
	"c147"	"x26"	1
	"c148"	"x26"	1
	"c149"	"x26"	1
	"c150"	"x26"	1
	"c151"	"x26"	1
	"c152"	"x26"	1
	"c153"	"x26"	1
	"c154"	"x26"	1
	"c155"	"x26"	1
	"c156"	"x26"	1
	"c163"	"x26"	-1
	"c182"	"x26"	-1
	"c201"	"x26"	-1
	"c220"	"x26"	-1
	"c239"	"x26"	-1
	"c258"	"x26"	-1
	"c277"	"x26"	-1
	"c296"	"x26"	-1
	"c315"	"x26"	-1
	"c334"	"x26"	-1
	"c353"	"x26"	-1
	"c372"	"x26"	-1
	"c391"	"x26"	-1
	"c29"	"x27"	-1
	"c48"	"x27"	-1
	"c67"	"x27"	-1
	"c86"	"x27"	-1
	"c105"	"x27"	-1
	"c124"	"x27"	-1
	"c138"	"x27"	1
	"c139"	"x27"	1
	"c140"	"x27"	1
	"c141"	"x27"	1
	"c142"	"x27"	1
	"c143"	"x27"	1
	"c144"	"x27"	1
	"c145"	"x27"	1
	"c146"	"x27"	1
	"c147"	"x27"	1
	"c148"	"x27"	1
	"c149"	"x27"	1
	"c150"	"x27"	1
	"c151"	"x27"	1
	"c152"	"x27"	1
	"c153"	"x27"	1
	"c154"	"x27"	1
	"c155"	"x27"	1
	"c156"	"x27"	1
	"c163"	"x27"	-1
	"c182"	"x27"	-1
	"c201"	"x27"	-1
	"c220"	"x27"	-1
	"c239"	"x27"	-1
	"c258"	"x27"	-1
	"c277"	"x27"	-1
	"c296"	"x27"	-1
	"c315"	"x27"	-1
	"c334"	"x27"	-1
	"c353"	"x27"	-1
	"c372"	"x27"	-1
	"c391"	"x27"	-1
	"c29"	"x28"	-1
	"c48"	"x28"	-1
	"c67"	"x28"	-1
	"c86"	"x28"	-1
	"c105"	"x28"	-1
	"c124"	"x28"	-1
	"c138"	"x28"	1
	"c139"	"x28"	1
	"c140"	"x28"	1
	"c141"	"x28"	1
	"c142"	"x28"	1
	"c143"	"x28"	1
	"c144"	"x28"	1
	"c145"	"x28"	1
	"c146"	"x28"	1
	"c147"	"x28"	1
	"c148"	"x28"	1
	"c149"	"x28"	1
	"c150"	"x28"	1
	"c151"	"x28"	1
	"c152"	"x28"	1
	"c153"	"x28"	1
	"c154"	"x28"	1
	"c155"	"x28"	1
	"c156"	"x28"	1
	"c163"	"x28"	-1
	"c182"	"x28"	-1
	"c201"	"x28"	-1
	"c220"	"x28"	-1
	"c239"	"x28"	-1
	"c258"	"x28"	-1
	"c277"	"x28"	-1
	"c296"	"x28"	-1
	"c315"	"x28"	-1
	"c334"	"x28"	-1
	"c353"	"x28"	-1
	"c372"	"x28"	-1
	"c391"	"x28"	-1
	"c29"	"x29"	-1
	"c48"	"x29"	-1
	"c67"	"x29"	-1
	"c86"	"x29"	-1
	"c105"	"x29"	-1
	"c124"	"x29"	-1
